age,annual_income,loan_amount,term_months,credit_score,employment_years,debt_to_income,num_credit_lines,past_delinquencies,loan_purpose,default
33,63786.0,500.0,36,661.0,1,0.78,4,0,other,0
35,38831.0,18840.0,36,651.0,0,48.52,5,1,home_improvement,0
45,21212.0,27932.0,72,687.0,2,131.68,0,0,other,0
43,37112.0,13042.0,36,691.0,3,35.14,2,0,small_business,0
42,55936.0,500.0,36,559.0,1,0.89,2,1,car,0
46,42014.0,500.0,36,653.0,1,1.19,6,0,small_business,0
53,34945.0,3962.0,48,628.0,2,11.34,4,0,home_improvement,0
31,19904.0,13511.0,60,668.0,2,67.88,0,1,debt_consolidation,0
30,42121.0,29450.0,36,618.0,4,69.92,4,0,debt_consolidation,0
45,49558.0,15141.0,48,644.0,2,30.55,2,0,home_improvement,0
57,24852.0,40840.0,36,776.0,6,164.33,6,0,other,0
68,41214.0,27491.0,60,557.0,2,66.7,8,0,debt_consolidation,0
63,23122.0,18546.0,36,609.0,0,80.21,2,0,home_improvement,0
73,42424.0,14141.0,36,476.0,0,33.33,3,0,debt_consolidation,0
58,79510.0,9028.0,48,602.0,4,11.35,4,1,debt_consolidation,0
61,48434.0,16792.0,60,563.0,2,34.67,3,0,debt_consolidation,0
65,13369.0,21508.0,60,776.0,2,160.88,4,0,car,0
44,51623.0,18855.0,48,617.0,11,36.52,0,0,other,0
60,71236.0,9017.0,36,612.0,3,12.66,6,0,debt_consolidation,0
66,17319.0,2617.0,36,685.0,0,15.11,3,0,debt_consolidation,0
53,24090.0,37351.0,60,565.0,2,155.05,3,0,debt_consolidation,1
37,50167.0,22611.0,36,694.0,2,45.07,9,1,car,0
44,43258.0,19266.0,48,691.0,0,44.54,2,0,debt_consolidation,0
57,69223.0,21077.0,36,750.0,1,30.45,2,0,car,0
22,41387.0,28216.0,36,678.0,10,68.18,7,0,car,0
52,61509.0,9386.0,48,511.0,4,15.26,8,0,debt_consolidation,0
44,75562.0,13444.0,36,720.0,1,17.79,3,0,debt_consolidation,0
29,27648.0,5970.0,36,850.0,1,21.59,5,0,debt_consolidation,0
24,59953.0,14914.0,48,638.0,1,24.88,2,0,other,0
37,36983.0,6889.0,36,640.0,5,18.63,3,0,debt_consolidation,0
37,8000.0,2924.0,60,606.0,2,36.55,3,0,debt_consolidation,0
73,54528.0,500.0,36,526.0,6,0.92,7,0,car,0
70,56989.0,34896.0,48,666.0,7,61.23,7,1,home_improvement,0
68,14015.0,10985.0,36,602.0,2,78.38,4,0,home_improvement,0
50,35921.0,20841.0,36,663.0,9,58.02,2,0,small_business,0
60,32540.0,16156.0,60,665.0,1,49.65,1,0,small_business,0
31,61200.0,20967.0,48,773.0,1,34.26,5,0,car,0
41,14016.0,500.0,36,612.0,0,3.57,5,0,debt_consolidation,0
41,47135.0,9361.0,36,553.0,1,19.86,3,0,debt_consolidation,1
38,8000.0,28914.0,72,660.0,4,361.42,3,0,car,1
49,52590.0,38317.0,36,633.0,2,72.86,2,0,debt_consolidation,0
44,47503.0,10626.0,36,771.0,0,22.37,6,0,car,0
30,34781.0,12009.0,36,698.0,0,34.53,8,0,debt_consolidation,0
65,73566.0,27797.0,60,631.0,2,37.79,2,0,debt_consolidation,0
37,8000.0,20289.0,36,711.0,2,253.61,4,0,debt_consolidation,0
38,44637.0,15356.0,36,718.0,5,34.4,3,0,debt_consolidation,0
62,68952.0,14225.0,36,574.0,4,20.63,3,1,home_improvement,0
68,47576.0,8154.0,60,672.0,1,17.14,4,0,debt_consolidation,0
40,72321.0,7735.0,36,795.0,1,10.7,6,3,car,0
57,35989.0,16584.0,48,536.0,4,46.08,3,0,debt_consolidation,0
65,41657.0,18800.0,36,587.0,1,45.13,2,1,car,0
38,69665.0,19424.0,36,626.0,5,27.88,2,0,debt_consolidation,0
37,62891.0,6774.0,60,676.0,3,10.77,8,0,debt_consolidation,0
29,92985.0,30991.0,60,663.0,2,33.33,3,2,debt_consolidation,0
34,47056.0,500.0,36,655.0,3,1.06,0,0,debt_consolidation,0
69,49005.0,21355.0,48,626.0,0,43.58,1,1,debt_consolidation,0
49,35772.0,8521.0,60,662.0,2,23.82,1,1,home_improvement,0
51,40919.0,4609.0,48,739.0,2,11.26,8,0,debt_consolidation,0
24,66561.0,11102.0,36,760.0,2,16.68,4,0,home_improvement,0
38,44995.0,500.0,36,716.0,1,1.11,4,0,debt_consolidation,0
40,28854.0,19251.0,36,725.0,2,66.72,7,0,debt_consolidation,0
67,37479.0,34374.0,36,646.0,6,91.72,5,0,debt_consolidation,0
63,43193.0,7269.0,48,823.0,1,16.83,1,0,home_improvement,0
64,30150.0,43210.0,72,539.0,0,143.32,4,0,debt_consolidation,0
29,35841.0,4670.0,60,658.0,1,13.03,1,0,car,0
33,25004.0,9921.0,36,693.0,2,39.68,1,0,debt_consolidation,0
35,36548.0,31318.0,48,645.0,2,85.69,4,0,home_improvement,0
47,68324.0,634.0,60,718.0,2,0.93,2,0,home_improvement,0
35,45968.0,12281.0,36,629.0,5,26.72,2,2,debt_consolidation,0
48,94226.0,35629.0,36,730.0,7,37.81,7,0,small_business,0
57,29723.0,853.0,48,649.0,2,2.87,2,0,home_improvement,0
39,54710.0,22087.0,48,613.0,0,40.37,4,0,other,0
46,49444.0,21127.0,36,605.0,2,42.73,1,0,debt_consolidation,0
72,58009.0,500.0,36,660.0,1,0.86,3,0,debt_consolidation,0
46,32879.0,7613.0,48,599.0,1,23.15,2,1,debt_consolidation,1
45,37631.0,43578.0,48,440.0,5,115.8,1,0,debt_consolidation,0
46,53145.0,17686.0,48,509.0,2,33.28,7,0,debt_consolidation,0
46,34907.0,19606.0,60,606.0,5,56.17,6,0,debt_consolidation,0
66,9531.0,17855.0,36,616.0,13,187.34,3,1,debt_consolidation,0
48,71209.0,39514.0,36,728.0,2,55.49,5,0,home_improvement,0
69,62762.0,3315.0,48,665.0,7,5.28,8,0,home_improvement,0
38,36657.0,6858.0,48,650.0,3,18.71,3,0,car,0
52,49366.0,13671.0,60,589.0,0,27.69,1,0,car,0
73,65137.0,21669.0,48,840.0,2,33.27,6,0,car,0
23,71884.0,16845.0,48,641.0,3,23.43,5,1,small_business,0
22,47085.0,17184.0,48,706.0,4,36.5,5,0,debt_consolidation,0
53,33293.0,8374.0,36,642.0,6,25.15,4,0,small_business,0
62,74285.0,22285.0,60,681.0,3,30.0,4,0,small_business,0
39,46894.0,500.0,36,540.0,0,1.07,4,1,debt_consolidation,0
37,42056.0,8429.0,36,667.0,0,20.04,7,0,debt_consolidation,0
64,50264.0,5146.0,36,647.0,1,10.24,3,0,debt_consolidation,0
53,68095.0,1785.0,60,648.0,1,2.62,2,1,home_improvement,0
32,44224.0,500.0,72,717.0,1,1.13,2,1,home_improvement,0
69,64720.0,17790.0,36,529.0,3,27.49,6,0,car,0
23,40829.0,20155.0,48,607.0,2,49.36,4,0,car,0
63,57181.0,20241.0,72,495.0,3,35.4,6,1,debt_consolidation,0
69,26038.0,26296.0,48,622.0,1,100.99,7,0,debt_consolidation,0
46,66392.0,28386.0,60,717.0,1,42.76,4,0,debt_consolidation,0
55,31479.0,500.0,36,709.0,2,1.59,5,0,debt_consolidation,0
28,54186.0,22571.0,36,625.0,0,41.65,4,0,debt_consolidation,0
72,15269.0,17190.0,36,655.0,13,112.58,1,0,debt_consolidation,0
56,45496.0,17056.0,72,614.0,3,37.49,7,1,debt_consolidation,0
73,48762.0,13514.0,60,643.0,0,27.71,5,0,debt_consolidation,0
74,31373.0,8395.0,60,718.0,3,26.76,3,0,debt_consolidation,0
27,42805.0,21335.0,36,760.0,0,49.84,9,0,home_improvement,0
66,50242.0,3235.0,48,690.0,2,6.44,6,0,debt_consolidation,0
66,56265.0,28234.0,48,635.0,1,50.18,4,0,car,0
56,47003.0,9028.0,48,763.0,4,19.21,6,1,debt_consolidation,0
36,71649.0,500.0,60,681.0,2,0.7,2,3,home_improvement,0
44,68165.0,16351.0,36,621.0,5,23.99,7,1,car,0
74,44388.0,871.0,36,631.0,1,1.96,3,0,debt_consolidation,0
21,18393.0,622.0,36,610.0,3,3.38,3,1,other,0
69,35258.0,23206.0,36,692.0,3,65.82,4,0,home_improvement,0
45,8000.0,26216.0,36,662.0,2,327.7,5,0,debt_consolidation,0
30,41337.0,13692.0,36,655.0,6,33.12,5,0,car,0
74,73035.0,500.0,36,599.0,0,0.68,8,0,home_improvement,0
36,60820.0,21377.0,60,779.0,4,35.15,4,0,home_improvement,0
36,46670.0,11165.0,48,630.0,0,23.92,8,1,debt_consolidation,0
28,30451.0,31539.0,36,721.0,1,103.57,6,0,debt_consolidation,1
49,47446.0,38606.0,36,570.0,1,81.37,3,0,debt_consolidation,0
59,87625.0,500.0,48,678.0,3,0.57,8,0,debt_consolidation,0
48,74754.0,44671.0,36,596.0,3,59.76,3,0,debt_consolidation,0
26,41994.0,500.0,36,678.0,2,1.19,1,1,debt_consolidation,0
36,15361.0,8540.0,48,584.0,1,55.6,6,0,debt_consolidation,0
40,89162.0,27316.0,36,558.0,3,30.64,7,1,debt_consolidation,0
36,30423.0,6340.0,36,573.0,0,20.84,4,1,car,0
27,55602.0,5240.0,36,530.0,3,9.42,3,0,debt_consolidation,0
61,13826.0,500.0,36,590.0,0,3.62,6,1,home_improvement,0
34,38538.0,500.0,60,697.0,0,1.3,6,0,car,0
63,13744.0,5228.0,36,587.0,4,38.04,7,2,debt_consolidation,0
46,21762.0,24293.0,60,595.0,6,111.63,3,0,debt_consolidation,0
46,26506.0,35142.0,36,663.0,0,132.58,1,1,debt_consolidation,0
34,54540.0,5897.0,60,506.0,3,10.81,0,1,debt_consolidation,0
27,43078.0,10191.0,60,688.0,0,23.66,1,0,home_improvement,0
53,99245.0,3074.0,36,635.0,6,3.1,2,1,home_improvement,0
46,67676.0,500.0,36,670.0,1,0.74,5,1,debt_consolidation,0
65,68110.0,500.0,36,633.0,4,0.73,5,0,debt_consolidation,0
40,55073.0,500.0,36,621.0,1,0.91,2,0,other,0
23,50521.0,14399.0,36,704.0,6,28.5,2,0,debt_consolidation,0
72,68781.0,7459.0,60,638.0,2,10.84,5,0,debt_consolidation,0
24,8000.0,10473.0,72,683.0,1,130.91,4,1,car,0
46,32556.0,19762.0,36,710.0,3,60.7,8,0,debt_consolidation,0
31,17790.0,13890.0,48,557.0,1,78.08,2,0,car,0
22,8000.0,1025.0,48,591.0,1,12.81,1,0,other,0
34,29626.0,26487.0,36,582.0,0,89.4,1,0,car,0
64,22044.0,500.0,48,616.0,1,2.27,3,0,car,0
50,68884.0,5713.0,48,652.0,5,8.29,4,0,car,0
69,46833.0,35666.0,60,578.0,2,76.16,1,0,debt_consolidation,0
32,8000.0,19086.0,36,583.0,1,238.58,5,0,debt_consolidation,0
46,51281.0,500.0,36,615.0,8,0.98,3,0,debt_consolidation,0
64,24756.0,500.0,48,703.0,5,2.02,3,1,other,0
53,46246.0,10921.0,36,604.0,1,23.62,4,0,debt_consolidation,0
33,52874.0,9161.0,60,647.0,0,17.33,9,0,debt_consolidation,0
34,29990.0,23509.0,36,619.0,1,78.39,0,0,home_improvement,0
44,49347.0,28569.0,36,632.0,3,57.89,5,0,debt_consolidation,0
54,53041.0,8813.0,36,593.0,2,16.62,4,1,debt_consolidation,0
64,41715.0,13736.0,36,469.0,12,32.93,2,0,home_improvement,0
46,30608.0,2609.0,36,595.0,0,8.52,3,0,small_business,0
41,45063.0,13106.0,60,656.0,6,29.08,3,0,small_business,0
48,42210.0,2700.0,36,645.0,0,6.4,3,0,home_improvement,0
68,51330.0,15293.0,36,689.0,2,29.79,4,1,car,0
56,39725.0,7482.0,48,537.0,7,18.83,5,1,other,0
60,21160.0,22508.0,36,666.0,3,106.37,5,0,debt_consolidation,0
22,41620.0,27593.0,36,601.0,3,66.3,4,0,other,0
62,51534.0,30527.0,48,586.0,1,59.24,4,0,debt_consolidation,0
29,48703.0,15433.0,36,677.0,10,31.69,4,1,debt_consolidation,0
43,42781.0,22286.0,36,695.0,1,52.09,3,1,car,0
35,35268.0,9005.0,48,720.0,1,25.53,6,0,car,0
33,34233.0,4910.0,36,679.0,2,14.34,9,0,debt_consolidation,0
43,36309.0,500.0,72,633.0,0,1.38,5,0,debt_consolidation,0
37,66523.0,19303.0,36,537.0,2,29.02,3,0,home_improvement,0
68,26043.0,500.0,60,727.0,0,1.92,5,2,home_improvement,0
22,46820.0,25475.0,48,656.0,8,54.41,4,0,small_business,0
40,19840.0,10694.0,36,575.0,1,53.9,3,0,debt_consolidation,0
40,60295.0,11488.0,36,655.0,3,19.05,3,0,small_business,0
66,34277.0,23088.0,60,538.0,6,67.36,3,0,home_improvement,0
23,28488.0,500.0,48,735.0,5,1.76,5,0,debt_consolidation,0
32,49309.0,12336.0,36,612.0,6,25.02,3,1,debt_consolidation,0
60,8000.0,33941.0,36,563.0,4,424.26,6,1,debt_consolidation,1
22,19010.0,11593.0,60,730.0,1,60.98,3,0,debt_consolidation,0
56,52218.0,500.0,36,548.0,1,0.96,3,0,debt_consolidation,0
34,65292.0,10841.0,36,638.0,2,16.6,5,0,car,0
36,54019.0,30707.0,60,649.0,1,56.84,4,0,car,0
39,47789.0,5819.0,36,549.0,9,12.18,5,0,home_improvement,0
54,93208.0,500.0,36,612.0,5,0.54,3,0,home_improvement,0
64,54828.0,9397.0,48,508.0,5,17.14,3,1,home_improvement,0
66,24110.0,500.0,60,610.0,1,2.07,7,0,debt_consolidation,0
26,65493.0,500.0,36,509.0,4,0.76,3,0,home_improvement,0
33,32179.0,24044.0,60,702.0,3,74.72,3,0,small_business,0
56,30835.0,27577.0,60,596.0,1,89.43,4,0,debt_consolidation,0
42,17381.0,20028.0,36,555.0,1,115.23,3,0,debt_consolidation,0
38,36772.0,25722.0,36,654.0,5,69.95,3,1,debt_consolidation,0
32,20410.0,10124.0,60,517.0,3,49.6,4,0,debt_consolidation,0
72,56148.0,31221.0,36,588.0,0,55.6,3,1,car,0
74,42492.0,7460.0,36,691.0,0,17.56,2,0,small_business,0
50,17781.0,15006.0,48,542.0,6,84.39,9,0,debt_consolidation,0
73,43379.0,4876.0,60,620.0,0,11.24,4,0,home_improvement,0
71,64877.0,500.0,48,581.0,2,0.77,2,1,debt_consolidation,0
60,77445.0,7370.0,48,494.0,3,9.52,5,0,debt_consolidation,0
27,9208.0,41751.0,36,558.0,7,453.42,0,0,small_business,1
52,29433.0,33400.0,48,591.0,2,113.48,4,0,home_improvement,0
68,19213.0,24301.0,36,657.0,1,126.48,4,1,home_improvement,0
39,52071.0,9857.0,36,736.0,1,18.93,3,0,debt_consolidation,0
26,16822.0,9585.0,36,638.0,0,56.98,5,1,home_improvement,0
40,66185.0,35560.0,48,647.0,1,53.73,5,1,debt_consolidation,0
47,69074.0,15268.0,36,693.0,5,22.1,2,0,home_improvement,0
73,61362.0,24488.0,48,670.0,4,39.91,5,0,debt_consolidation,0
63,30654.0,8355.0,60,593.0,0,27.26,4,0,car,0
57,31914.0,11432.0,36,599.0,2,35.82,5,0,debt_consolidation,0
68,35867.0,24368.0,36,680.0,1,67.94,4,0,debt_consolidation,0
27,67102.0,6175.0,36,675.0,3,9.2,3,1,car,0
25,11039.0,19179.0,60,654.0,10,173.74,4,0,car,0
31,52722.0,6596.0,60,596.0,3,12.51,6,1,car,0
35,26331.0,21122.0,36,754.0,4,80.22,5,0,debt_consolidation,0
23,36612.0,6236.0,60,584.0,2,17.03,6,0,debt_consolidation,0
25,59723.0,36031.0,36,632.0,0,60.33,4,0,debt_consolidation,0
43,14691.0,14229.0,48,738.0,2,96.86,1,0,debt_consolidation,0
73,39445.0,24294.0,48,648.0,2,61.59,3,0,debt_consolidation,0
57,42423.0,14752.0,36,636.0,2,34.77,6,0,debt_consolidation,0
29,44252.0,8984.0,36,660.0,1,20.3,8,1,small_business,0
35,42936.0,21892.0,60,595.0,2,50.99,4,1,debt_consolidation,0
23,56133.0,28846.0,36,633.0,4,51.39,4,1,home_improvement,0
49,35960.0,500.0,36,692.0,1,1.39,5,0,other,0
26,52307.0,16572.0,48,706.0,3,31.68,3,0,debt_consolidation,0
37,51597.0,13703.0,36,752.0,0,26.56,2,0,small_business,0
46,50721.0,17517.0,60,588.0,1,34.54,3,1,car,0
41,55557.0,31246.0,36,732.0,6,56.24,3,0,debt_consolidation,0
28,50642.0,24795.0,36,682.0,3,48.96,6,0,home_improvement,0
41,43207.0,28880.0,60,716.0,0,66.84,3,0,debt_consolidation,0
31,19621.0,18157.0,60,547.0,1,92.54,5,0,debt_consolidation,0
58,72144.0,9797.0,60,587.0,15,13.58,5,0,home_improvement,0
28,78893.0,500.0,36,656.0,1,0.63,7,0,home_improvement,0
62,37812.0,31984.0,72,689.0,3,84.59,3,0,debt_consolidation,0
44,54128.0,500.0,36,610.0,2,0.92,2,0,car,0
55,34048.0,34051.0,36,614.0,2,100.01,6,0,debt_consolidation,0
34,30596.0,23891.0,60,566.0,0,78.09,6,0,home_improvement,0
34,46106.0,38623.0,36,605.0,1,83.77,3,1,home_improvement,0
30,101149.0,18189.0,48,613.0,9,17.98,5,0,debt_consolidation,0
32,76907.0,21004.0,72,614.0,0,27.31,7,1,debt_consolidation,0
58,73911.0,12777.0,36,577.0,4,17.29,4,0,home_improvement,0
64,55375.0,15909.0,48,774.0,7,28.73,5,0,other,0
66,26649.0,6303.0,36,711.0,4,23.65,4,1,home_improvement,0
54,65736.0,13591.0,60,687.0,1,20.68,8,1,small_business,0
61,8000.0,4842.0,48,720.0,2,60.52,1,0,car,0
30,52817.0,15555.0,36,681.0,6,29.45,7,1,debt_consolidation,0
37,66958.0,14692.0,36,796.0,11,21.94,5,0,home_improvement,0
37,48030.0,14758.0,48,584.0,0,30.73,4,0,home_improvement,0
23,78187.0,13916.0,48,480.0,0,17.8,2,0,car,0
51,16482.0,7583.0,36,578.0,9,46.01,2,0,debt_consolidation,0
71,77014.0,21715.0,36,509.0,6,28.2,5,0,debt_consolidation,0
21,41846.0,18779.0,48,554.0,1,44.88,2,0,home_improvement,0
32,74016.0,18315.0,36,597.0,11,24.74,6,0,debt_consolidation,0
59,65404.0,3699.0,60,630.0,1,5.66,6,0,home_improvement,0
24,75281.0,23080.0,36,715.0,0,30.66,6,0,car,0
62,64509.0,5834.0,48,757.0,3,9.04,4,0,debt_consolidation,0
33,58839.0,8727.0,36,661.0,2,14.83,6,1,other,0
54,72323.0,16101.0,48,555.0,1,22.26,8,1,car,0
62,46110.0,28802.0,60,605.0,8,62.46,3,0,debt_consolidation,0
41,57047.0,506.0,48,619.0,2,0.89,0,0,other,0
42,44928.0,3136.0,48,610.0,2,6.98,5,0,debt_consolidation,0
24,31283.0,500.0,60,546.0,3,1.6,2,2,other,0
38,55539.0,21075.0,48,730.0,1,37.95,5,0,debt_consolidation,0
25,48935.0,10953.0,36,532.0,3,22.38,2,0,debt_consolidation,0
39,70139.0,20093.0,60,603.0,1,28.65,4,1,home_improvement,0
22,41155.0,19059.0,48,650.0,4,46.31,3,1,other,0
32,29786.0,24456.0,36,652.0,1,82.11,3,0,other,0
37,69860.0,15017.0,36,612.0,1,21.5,5,0,debt_consolidation,0
30,46267.0,6488.0,36,661.0,1,14.02,4,0,debt_consolidation,0
54,29175.0,17784.0,36,566.0,8,60.96,1,0,debt_consolidation,0
26,72781.0,19975.0,60,633.0,6,27.45,6,0,car,0
28,63535.0,10820.0,60,549.0,5,17.03,3,0,home_improvement,0
71,81977.0,16090.0,36,578.0,5,19.63,5,0,debt_consolidation,0
31,38182.0,500.0,36,708.0,3,1.31,2,0,home_improvement,0
32,35384.0,500.0,36,624.0,0,1.41,8,0,car,0
29,23269.0,500.0,36,627.0,1,2.15,7,0,debt_consolidation,0
22,33662.0,18463.0,36,606.0,2,54.85,3,0,debt_consolidation,0
28,37273.0,23880.0,60,593.0,0,64.07,5,0,debt_consolidation,0
31,58660.0,500.0,36,642.0,0,0.85,6,0,debt_consolidation,0
73,26413.0,16933.0,36,797.0,0,64.11,3,0,debt_consolidation,0
56,31733.0,20366.0,36,541.0,0,64.18,8,2,home_improvement,0
30,78933.0,10208.0,60,571.0,0,12.93,5,0,other,0
41,8000.0,34219.0,60,574.0,1,427.74,1,0,debt_consolidation,1
40,54605.0,500.0,36,484.0,2,0.92,6,0,debt_consolidation,0
68,19192.0,10469.0,36,632.0,1,54.55,1,0,car,0
28,28895.0,500.0,72,625.0,6,1.73,1,1,debt_consolidation,0
56,73467.0,19148.0,36,596.0,6,26.06,2,1,debt_consolidation,0
49,46432.0,6217.0,60,685.0,8,13.39,0,0,other,0
62,98142.0,500.0,36,608.0,2,0.51,3,0,home_improvement,0
32,57536.0,22128.0,60,628.0,4,38.46,5,0,home_improvement,0
34,28407.0,13118.0,36,651.0,3,46.18,0,1,home_improvement,0
68,56155.0,11316.0,60,615.0,0,20.15,7,0,debt_consolidation,0
74,67599.0,28529.0,60,759.0,3,42.2,4,0,home_improvement,0
70,55439.0,5625.0,36,612.0,5,10.15,4,0,car,0
41,40693.0,22727.0,36,686.0,1,55.85,4,0,car,0
42,11179.0,24472.0,36,635.0,4,218.91,5,0,debt_consolidation,0
41,38551.0,8250.0,60,638.0,4,21.4,3,0,home_improvement,0
64,78352.0,15102.0,36,701.0,3,19.27,7,1,debt_consolidation,0
70,29066.0,35145.0,36,618.0,6,120.91,5,2,car,0
50,36764.0,2883.0,36,636.0,0,7.84,1,1,other,0
59,64866.0,21659.0,48,657.0,6,33.39,6,1,home_improvement,0
40,57394.0,15745.0,36,599.0,3,27.43,4,1,debt_consolidation,0
44,18802.0,30248.0,48,675.0,6,160.88,2,0,debt_consolidation,0
43,42828.0,14595.0,60,746.0,2,34.08,2,1,debt_consolidation,0
27,73139.0,23229.0,48,580.0,1,31.76,4,0,home_improvement,0
29,45530.0,500.0,36,595.0,7,1.1,4,1,debt_consolidation,0
21,73625.0,500.0,36,567.0,6,0.68,2,0,debt_consolidation,0
46,74756.0,2409.0,36,767.0,1,3.22,2,0,debt_consolidation,0
58,26447.0,9701.0,36,682.0,4,36.68,3,0,other,0
58,39099.0,10750.0,36,550.0,0,27.49,2,0,small_business,0
74,58152.0,28107.0,48,535.0,0,48.33,2,0,car,0
64,14246.0,10284.0,48,684.0,2,72.19,6,0,car,0
42,40539.0,15286.0,36,803.0,0,37.71,4,0,debt_consolidation,0
64,55924.0,16675.0,48,636.0,2,29.82,4,0,debt_consolidation,0
30,32555.0,7422.0,36,536.0,5,22.8,4,1,debt_consolidation,0
26,56762.0,14780.0,60,525.0,7,26.04,3,1,debt_consolidation,0
37,32997.0,27614.0,36,615.0,1,83.69,5,1,debt_consolidation,0
71,32775.0,18590.0,36,542.0,0,56.72,1,1,car,0
70,59884.0,22118.0,36,622.0,3,36.93,6,0,car,0
58,72361.0,18999.0,48,676.0,1,26.26,6,0,small_business,0
44,30785.0,34765.0,36,659.0,0,112.93,1,0,debt_consolidation,0
71,20773.0,2371.0,36,671.0,0,11.41,5,0,small_business,0
30,44255.0,45007.0,36,658.0,8,101.7,4,1,home_improvement,0
28,54338.0,26956.0,36,691.0,6,49.61,5,0,home_improvement,0
41,30585.0,29138.0,60,622.0,5,95.27,6,0,car,0
26,78214.0,30719.0,36,647.0,1,39.28,10,0,home_improvement,0
41,42063.0,27436.0,60,731.0,4,65.23,3,1,car,0
59,30413.0,500.0,48,696.0,9,1.64,2,0,debt_consolidation,0
44,83634.0,1404.0,36,552.0,3,1.68,6,1,debt_consolidation,0
53,70331.0,23391.0,60,584.0,1,33.26,2,0,car,0
38,30451.0,21931.0,36,551.0,5,72.02,3,0,car,0
48,66343.0,25630.0,36,626.0,2,38.63,3,0,debt_consolidation,0
72,31883.0,15560.0,36,410.0,3,48.8,3,0,debt_consolidation,0
52,60352.0,500.0,48,681.0,2,0.83,3,0,debt_consolidation,0
32,80546.0,13678.0,60,574.0,1,16.98,3,1,home_improvement,0
68,20823.0,23896.0,48,515.0,0,114.76,5,0,other,0
62,34245.0,11962.0,60,791.0,20,34.93,3,0,debt_consolidation,0
47,34683.0,14943.0,60,590.0,2,43.08,1,0,home_improvement,0
30,50312.0,15361.0,36,519.0,1,30.53,3,0,home_improvement,0
66,54467.0,8736.0,36,600.0,4,16.04,4,0,other,0
72,43218.0,5233.0,36,750.0,3,12.11,4,1,small_business,0
62,11363.0,40301.0,48,406.0,6,354.67,2,0,home_improvement,1
52,20380.0,33703.0,36,710.0,5,165.37,3,2,debt_consolidation,0
62,27329.0,27842.0,48,516.0,1,101.88,7,0,home_improvement,0
46,56198.0,19980.0,60,673.0,3,35.55,2,0,debt_consolidation,0
45,17098.0,2944.0,60,562.0,2,17.22,1,0,car,0
31,26726.0,25648.0,48,642.0,9,95.97,6,0,debt_consolidation,0
43,22327.0,28384.0,60,605.0,1,127.13,3,1,home_improvement,0
54,51826.0,10866.0,48,662.0,1,20.97,6,0,debt_consolidation,0
72,67635.0,2188.0,48,680.0,8,3.24,0,0,other,0
60,48083.0,20123.0,48,675.0,2,41.85,4,0,home_improvement,0
43,84870.0,27815.0,36,589.0,2,32.77,7,0,small_business,0
49,48079.0,7320.0,36,659.0,6,15.22,6,1,small_business,0
51,43117.0,21345.0,48,705.0,1,49.5,1,0,home_improvement,0
27,29317.0,4111.0,36,623.0,4,14.02,1,0,home_improvement,0
60,49060.0,1360.0,60,652.0,4,2.77,3,0,small_business,0
53,28464.0,17458.0,36,561.0,2,61.33,4,0,home_improvement,0
41,25420.0,5227.0,60,660.0,1,20.56,5,2,car,0
22,24849.0,20161.0,48,595.0,4,81.13,5,0,debt_consolidation,0
38,40515.0,500.0,60,625.0,1,1.23,3,1,home_improvement,0
67,34998.0,4716.0,36,639.0,5,13.48,5,0,debt_consolidation,0
53,98095.0,27349.0,36,654.0,2,27.88,4,0,debt_consolidation,0
57,49188.0,23310.0,60,611.0,0,47.39,6,1,debt_consolidation,0
54,48858.0,20028.0,48,756.0,3,40.99,3,0,debt_consolidation,0
40,33961.0,9654.0,48,572.0,1,28.43,2,1,small_business,0
55,106309.0,15165.0,72,528.0,2,14.27,1,0,home_improvement,0
71,26521.0,12303.0,36,551.0,5,46.39,1,0,other,0
70,35526.0,43005.0,36,568.0,1,121.05,1,0,debt_consolidation,0
74,64984.0,18797.0,36,640.0,1,28.93,7,0,car,0
38,49047.0,5801.0,60,766.0,2,11.83,2,0,debt_consolidation,0
66,19539.0,14029.0,36,667.0,2,71.8,4,0,debt_consolidation,0
44,45546.0,500.0,36,621.0,2,1.1,4,1,debt_consolidation,0
28,58594.0,500.0,36,591.0,4,0.85,3,0,small_business,0
50,55240.0,32553.0,60,721.0,1,58.93,5,0,other,0
64,58224.0,18284.0,48,563.0,1,31.4,3,0,debt_consolidation,0
73,88714.0,9581.0,36,528.0,0,10.8,9,0,home_improvement,0
30,50431.0,14682.0,36,577.0,1,29.11,4,0,debt_consolidation,0
43,60913.0,13750.0,36,602.0,1,22.57,2,0,small_business,0
72,8000.0,15811.0,48,680.0,3,197.64,2,0,debt_consolidation,0
69,82311.0,28773.0,36,696.0,1,34.96,1,0,debt_consolidation,0
31,46300.0,21425.0,36,676.0,7,46.27,2,0,debt_consolidation,0
22,27640.0,10085.0,48,483.0,6,36.49,3,0,debt_consolidation,0
46,41095.0,500.0,60,640.0,4,1.22,1,0,debt_consolidation,0
56,58250.0,2972.0,36,643.0,5,5.1,3,0,debt_consolidation,0
53,65695.0,24101.0,36,668.0,10,36.69,4,0,debt_consolidation,0
67,43095.0,33745.0,36,533.0,1,78.3,3,0,car,0
33,57029.0,4465.0,36,610.0,12,7.83,3,0,debt_consolidation,0
60,39736.0,2651.0,48,608.0,7,6.67,4,0,small_business,0
45,54833.0,9811.0,36,702.0,1,17.89,4,0,debt_consolidation,0
24,49125.0,36413.0,60,641.0,6,74.12,4,1,debt_consolidation,0
